Cm,Ch,Bm,Bh,T,sR,sG,sB
0.166375,0.277721,0,0.166667,0.17,116.777,61.034,45.838
0.166375,0.277721,0,0,0.01,157.973,50.241,41.026
0.166375,0.277721,0,0,0.09,136.316,57.46,44.61
0.166375,0.277721,0,0.333333,0.01,133.754,52.418,43.735
0.166375,0.277721,0,0.166667,0.25,110.348,62.064,45.893
0.166375,0.277721,0,0,0.17,124.096,60.339,45.441
0.166375,0.277721,0,0,0.25,115.571,61.666,45.748
0.166375,0.277721,0,0.333333,0.05,125.217,57.162,45.685
0.166375,0.277721,0,0.333333,0.13,115.27,60.668,45.899
0.166375,0.277721,0,0.166667,0.05,133.894,56.433,44.751
0.166375,0.277721,0,0.166667,0.09,126.356,58.639,45.594
0.166375,0.277721,0,0.333333,0.21,108.82,62.164,45.951
0.166375,0.277721,0,0.333333,0.25,106.695,62.991,46.125
0.166375,0.277721,0,0.166667,0.21,113.407,61.524,45.943
0.166375,0.277721,0,0.5,0.09,114.194,59.681,46.016
0.166375,0.277721,0,0.5,0.13,110.317,60.913,46.424
0.166375,0.277721,0,0.5,0.25,103.577,63.119,46.084
0.166375,0.277721,0,0.5,0.21,105.584,62.496,46.084
0.166375,0.277721,0,0.333333,0.09,119.711,59.445,45.716
0.166375,0.277721,0,0.333333,0.17,111.675,61.673,45.982
0.166375,0.277721,0,0.666667,0.01,119.129,53.204,47.779
0.166375,0.277721,0,0.5,0.05,119.139,57.509,46.159
0.166375,0.277721,0,0.5,0.01,125.694,53.057,45.738
0.166375,0.277721,0,0.5,0.17,107.805,61.926,46.231
0.166375,0.277721,0,0.666667,0.17,104.673,62.357,45.952
0.166375,0.277721,0,0.666667,0.05,113.594,57.945,47.164
0.166375,0.277721,0,0.666667,0.21,102.745,63.243,46.796
0.166375,0.277721,0,0.666667,0.13,107,61.458,46.562
0.166375,0.277721,0,0.666667,0.09,110.139,59.794,46.988
0.166375,0.277721,0,0.666667,0.25,101.381,63.815,46.905
0.166375,0.277721,0,0.833333,0.09,106.579,60.293,47.554
0.166375,0.277721,0,0.833333,0.05,109.328,58.65,49.053
0.166375,0.277721,0,0.833333,0.21,101.026,63.407,46.776
0.166375,0.277721,0,0.833333,0.25,99.182,63.836,46.916
0.166375,0.277721,0,1,0.09,103.574,60.944,48.609
0.166375,0.277721,0,1,0.13,102.083,62.037,47.54
0.166375,0.277721,0,1,0.25,98.295,63.908,46.882
0.166375,0.277721,0,0.833333,0.01,114.039,54.281,50.935
0.166375,0.277721,0,0.833333,0.13,104.294,61.681,46.934
0.166375,0.277721,0,0.833333,0.17,102.434,62.724,46.818
0.166375,0.277721,0,1,0.01,109.28,54.607,54.773
0.166375,0.277721,0,1,0.05,106.249,58.787,50.521
0.166375,0.277721,0.0277778,0,0.01,157.417,50.401,41.58
0.166375,0.277721,0.0277778,0,0.09,135.434,57.101,45.42
0.166375,0.277721,0.0277778,0,0.13,128.241,59.058,45.568
0.166375,0.277721,0,1,0.21,98.984,63.578,47.226
0.166375,0.277721,0,1,0.17,100.492,63.14,47.499
0.166375,0.277721,0.0277778,0,0.21,117.868,60.733,46.512
0.166375,0.277721,0.0277778,0,0.17,122.342,60.167,46.263
0.166375,0.277721,0.0277778,0.166667,0.05,132.68,56.54,45.728
0.166375,0.277721,0.0277778,0,0.05,144.458,54.661,44.479
0.166375,0.277721,0.0277778,0.166667,0.21,111.523,61.61,46.716
0.166375,0.277721,0.0277778,0,0.25,114.302,61.357,46.765
0.166375,0.277721,0.0277778,0.166667,0.01,143.906,52.104,42.896
0.166375,0.277721,0.0277778,0.333333,0.01,133.665,52.543,44.607
0.166375,0.277721,0.0277778,0.333333,0.13,114.257,60.193,46.351
0.166375,0.277721,0.0277778,0.166667,0.17,115.163,60.892,46.455
0.166375,0.277721,0.0277778,0.333333,0.17,110.27,61.327,46.387
0.166375,0.277721,0.0277778,0.166667,0.13,119.695,59.893,45.978
0.166375,0.277721,0.0277778,0.166667,0.09,125.169,58.468,46.256
0.166375,0.277721,0.0277778,0.333333,0.21,107.271,61.984,46.72
0.166375,0.277721,0.0277778,0.333333,0.25,104.849,62.398,47.084
0.166375,0.277721,0.0277778,0.5,0.01,125.603,53.226,45.949
0.166375,0.277721,0.0277778,0.166667,0.25,108.274,62.361,46.833
0.166375,0.277721,0.0277778,0.5,0.05,117.938,57.457,46.825
0.166375,0.277721,0.0277778,0.5,0.09,113.061,59.448,46.244
0.166375,0.277721,0.0277778,0.5,0.13,109.209,60.739,46.641
0.166375,0.277721,0.0277778,0.333333,0.05,124.282,56.818,46.484
0.166375,0.277721,0.0277778,0.333333,0.09,118.592,59.166,46.601
0.166375,0.277721,0.0277778,0.666667,0.17,102.964,62.03,46.45
0.166375,0.277721,0.0277778,0.666667,0.13,105.977,61.027,46.43
0.166375,0.277721,0.0277778,0.833333,0.01,113.424,54.208,50.693
0.166375,0.277721,0.0277778,0.666667,0.09,108.869,59.755,47.011
0.166375,0.277721,0.0277778,0.833333,0.05,108.612,58.158,48.977
0.166375,0.277721,0.0277778,0.5,0.17,106.411,61.882,46.353
0.166375,0.277721,0.0277778,0.5,0.21,103.756,62.441,46.416
0.166375,0.277721,0.0277778,0.5,0.25,101.726,62.682,47.019
0.166375,0.277721,0.0277778,0.833333,0.09,105.473,59.952,47.507
0.166375,0.277721,0.0277778,0.666667,0.01,118.926,53.775,47.964
0.166375,0.277721,0.0277778,0.666667,0.25,100.051,63.036,46.897
0.166375,0.277721,0.0277778,0.666667,0.21,101.675,62.562,46.655
0.166375,0.277721,0.0277778,0.666667,0.05,112.765,58.069,47.59
0.166375,0.277721,0.0277778,0.833333,0.17,101.02,62.261,46.587
0.166375,0.277721,0.0277778,1,0.01,108.753,54.605,54.557
0.166375,0.277721,0.0277778,1,0.05,105.122,58.386,50.359
0.166375,0.277721,0.0277778,0.833333,0.13,103.047,60.856,46.728
0.166375,0.277721,0.0277778,1,0.13,100.81,61.246,47.49
0.166375,0.277721,0.0277778,1,0.25,97.041,62.993,46.828
0.166375,0.277721,0.0277778,0.833333,0.21,99.521,62.749,46.639
0.166375,0.277721,0.0277778,0.833333,0.25,97.993,63.2,47.004
0.166375,0.277721,0.111111,0,0.01,156.543,50.024,40.971
0.166375,0.277721,0.0277778,1,0.17,99.042,62.324,47.211
0.166375,0.277721,0.0277778,1,0.21,97.728,62.655,46.807
0.166375,0.277721,0.111111,0,0.05,141.623,54.091,43.962
0.166375,0.277721,0.111111,0,0.13,124.602,57.609,45.047
0.166375,0.277721,0.0277778,1,0.09,102.563,60.316,48.414
0.166375,0.277721,0.111111,0,0.17,118.685,58.557,45.579
0.166375,0.277721,0.111111,0,0.21,113.762,59.327,45.927
0.166375,0.277721,0.111111,0.166667,0.05,130.415,54.872,44.374
0.166375,0.277721,0.111111,0,0.25,109.933,59.377,45.962
0.166375,0.277721,0.111111,0.166667,0.13,116.556,58.456,44.523
0.166375,0.277721,0.111111,0,0.09,132.039,55.7,44.942
0.166375,0.277721,0.111111,0.166667,0.17,111.288,59.133,44.816
0.166375,0.277721,0.111111,0.166667,0.21,107.541,59.74,45.424
0.166375,0.277721,0.111111,0.166667,0.09,122.341,57.052,44.698
0.166375,0.277721,0.111111,0.166667,0.01,142.369,51.415,42.469
0.166375,0.277721,0.111111,0.166667,0.25,104.046,60.081,45.309
0.166375,0.277721,0.111111,0.5,0.01,124.177,52.504,44.625
0.166375,0.277721,0.111111,0.333333,0.09,115.512,57.335,45.151
0.166375,0.277721,0.111111,0.333333,0.01,131.915,51.904,43.392
0.166375,0.277721,0.111111,0.333333,0.05,121.654,55.471,44.364
0.166375,0.277721,0.111111,0.5,0.17,102.566,60.02,45.024
0.166375,0.277721,0.111111,0.5,0.05,115.447,56.456,45.222
0.166375,0.277721,0.111111,0.5,0.21,100.202,59.831,45.783
0.166375,0.277721,0.111111,0.333333,0.25,101.211,60.499,45.333
0.166375,0.277721,0.111111,0.333333,0.13,110.549,58.831,45.155
0.166375,0.277721,0.111111,0.333333,0.17,106.634,59.438,44.76
0.166375,0.277721,0.111111,0.333333,0.21,103.476,59.742,45.52
0.166375,0.277721,0.111111,0.5,0.09,110.248,57.955,45.574
0.166375,0.277721,0.111111,0.666667,0.05,110.526,56.39,46.392
0.166375,0.277721,0.111111,0.666667,0.21,97.787,60.222,45.839
0.166375,0.277721,0.111111,0.5,0.13,106.17,58.955,45.395
0.166375,0.277721,0.111111,0.833333,0.01,112.059,53.326,49.681
0.166375,0.277721,0.111111,0.5,0.25,98.479,60.695,45.268
0.166375,0.277721,0.111111,0.666667,0.17,99.568,60.055,45.085
0.166375,0.277721,0.111111,0.833333,0.05,105.97,56.521,47.823
0.166375,0.277721,0.111111,0.666667,0.25,96.164,61.034,45.834
0.166375,0.277721,0.111111,0.666667,0.13,102.408,59.331,45.556
0.166375,0.277721,0.111111,0.666667,0.09,105.684,58.186,46.031
0.166375,0.277721,0.111111,0.833333,0.09,102.155,58.339,46.44
0.166375,0.277721,0.111111,0.666667,0.01,117.601,52.551,47.165
0.166375,0.277721,0.111111,0.833333,0.17,98.019,60.12,45.485
0.166375,0.277721,0.111111,0.833333,0.25,94.11,61.092,45.347
0.166375,0.277721,0.111111,1,0.05,102.909,56.447,49.264
0.166375,0.277721,0.111111,1,0.01,107.333,53.463,53.453
0.166375,0.277721,0.111111,1,0.17,95.977,60.261,45.787
0.166375,0.277721,0.111111,0.833333,0.21,95.976,60.53,45.91
0.166375,0.277721,0.111111,1,0.21,94.26,60.793,45.77
0.166375,0.277721,0.111111,0.833333,0.13,99.618,59.31,45.857
0.166375,0.277721,0.111111,1,0.09,99.931,58.624,47.485
0.166375,0.277721,0.25,0,0.13,118.778,54.854,43.359
0.166375,0.277721,0.25,0,0.09,127.032,53.3,43.495
0.166375,0.277721,0.25,0,0.05,137.565,51.814,42.498
0.166375,0.277721,0.111111,1,0.13,97.594,59.687,46.249
0.166375,0.277721,0.111111,1,0.25,93.311,61.099,45.425
0.166375,0.277721,0.25,0.166667,0.05,126.52,53.088,42.683
0.166375,0.277721,0.25,0.166667,0.13,110.859,55.888,43.651
0.166375,0.277721,0.25,0.166667,0.09,117.257,54.953,43.422
0.166375,0.277721,0.25,0.166667,0.21,101.217,57.256,44.401
0.166375,0.277721,0.25,0,0.25,102.738,57.494,43.964
0.166375,0.277721,0.25,0,0.21,106.97,56.568,44.028
0.166375,0.277721,0.25,0.333333,0.01,130.727,50.608,43.037
0.166375,0.277721,0.25,0,0.17,112.409,56.127,43.695
0.166375,0.277721,0.25,0.333333,0.05,118.518,53.477,43.306
0.166375,0.277721,0.25,0.333333,0.21,97.799,57.67,44.196
0.166375,0.277721,0.25,0,0.01,154.288,48.509,39.827
0.166375,0.277721,0.25,0.166667,0.01,140.67,50.396,41.047
0.166375,0.277721,0.25,0.5,0.01,122.175,51.662,44.373
0.166375,0.277721,0.25,0.5,0.13,100.963,56.792,44.505
0.166375,0.277721,0.25,0.5,0.09,105.625,55.762,44.337
0.166375,0.277721,0.25,0.5,0.05,112.099,53.9,44.213
0.166375,0.277721,0.25,0.166667,0.17,105.599,56.869,44.059
0.166375,0.277721,0.25,0.166667,0.25,97.863,57.947,44.177
0.166375,0.277721,0.25,0.5,0.17,98.581,57.357,44.153
0.166375,0.277721,0.25,0.5,0.25,93.057,58.314,44.667
0.166375,0.277721,0.25,0.333333,0.25,95.071,58.144,44.555
0.166375,0.277721,0.25,0.333333,0.13,105.265,56.548,44.014
0.166375,0.277721,0.25,0.333333,0.09,110.902,55.677,43.764
0.166375,0.277721,0.25,0.333333,0.17,101.253,57.247,43.891
0.166375,0.277721,0.25,0.666667,0.17,95.685,57.163,45.341
0.166375,0.277721,0.25,0.666667,0.09,102.495,56.688,44.74
0.166375,0.277721,0.25,0.666667,0.13,98.486,57.077,44.99
0.166375,0.277721,0.25,0.5,0.21,95.145,57.709,44.6
0.166375,0.277721,0.25,0.833333,0.01,111.543,51.875,49.634
0.166375,0.277721,0.25,0.833333,0.05,103.904,55.364,46.792
0.166375,0.277721,0.25,0.833333,0.09,99.014,56.782,46.027
0.166375,0.277721,0.25,0.833333,0.13,95.611,57.257,45.725
0.166375,0.277721,0.25,0.833333,0.25,89.78,58.351,45.085
0.166375,0.277721,0.25,0.666667,0.01,116.702,51.636,46.612
0.166375,0.277721,0.25,0.666667,0.05,108.112,55.001,45.11
0.166375,0.277721,0.25,1,0.05,100.517,55.554,48.799
0.166375,0.277721,0.25,1,0.09,96.696,56.989,46.585
0.166375,0.277721,0.25,1,0.21,90.12,58.162,45.411
0.166375,0.277721,0.25,0.666667,0.25,91.068,58.115,45.148
0.166375,0.277721,0.25,0.666667,0.21,92.675,57.927,45.102
0.166375,0.277721,0.25,1,0.25,89.112,58.367,44.854
0.166375,0.277721,0.25,0.833333,0.21,91.529,58.057,45.189
0.166375,0.277721,0.25,0.833333,0.17,93.47,57.273,45.265
0.166375,0.277721,0.25,1,0.01,106.834,52.225,53.507
0.166375,0.277721,0.444444,0,0.17,105.449,52.847,43.563
0.166375,0.277721,0.444444,0,0.05,133.773,49.738,42.055
0.166375,0.277721,0.444444,0,0.01,152.692,47.328,39.307
0.166375,0.277721,0.25,1,0.17,91.794,57.653,45.669
0.166375,0.277721,0.444444,0,0.21,99.957,53.99,43.314
0.166375,0.277721,0.25,1,0.13,94.067,57.283,46.105
0.166375,0.277721,0.444444,0.166667,0.21,94.753,54.553,43.576
0.166375,0.277721,0.444444,0.166667,0.13,104.972,52.858,43.35
0.166375,0.277721,0.444444,0.166667,0.17,99.327,53.152,43.824
0.166375,0.277721,0.444444,0,0.13,112.346,52.025,43.284
0.166375,0.277721,0.444444,0,0.25,95.392,54.271,43.425
0.166375,0.277721,0.444444,0,0.09,121.378,50.883,43.233
0.166375,0.277721,0.444444,0.333333,0.09,105.915,53.072,43.657
0.166375,0.277721,0.444444,0.333333,0.17,95.093,53.742,43.607
0.166375,0.277721,0.444444,0.333333,0.05,114.698,51.53,43.255
0.166375,0.277721,0.444444,0.333333,0.13,99.581,53.209,43.493
0.166375,0.277721,0.444444,0.333333,0.01,129.237,49.991,42.117
0.166375,0.277721,0.444444,0.166667,0.05,122.955,50.974,42.529
0.166375,0.277721,0.444444,0.166667,0.25,91.069,54.709,43.539
0.166375,0.277721,0.444444,0.166667,0.09,112.187,52.303,43.346
0.166375,0.277721,0.444444,0.5,0.05,108.478,52.256,43.764
0.166375,0.277721,0.444444,0.166667,0.01,139.244,48.915,40.704
0.166375,0.277721,0.444444,0.5,0.01,120.901,50.195,43.768
0.166375,0.277721,0.444444,0.5,0.09,100.894,53.209,43.907
0.166375,0.277721,0.444444,0.5,0.21,88.762,54.889,43.477
0.166375,0.277721,0.444444,0.333333,0.25,88.543,55.018,43.508
0.166375,0.277721,0.444444,0.333333,0.21,91.57,54.515,43.618
0.166375,0.277721,0.444444,0.666667,0.13,92.595,54.28,43.774
0.166375,0.277721,0.444444,0.666667,0.17,89.313,54.394,43.752
0.166375,0.277721,0.444444,0.666667,0.09,97.246,53.721,44.238
0.166375,0.277721,0.444444,0.666667,0.25,84.581,55.341,43.533
0.166375,0.277721,0.444444,0.5,0.25,86.549,55.183,43.447
0.166375,0.277721,0.444444,0.5,0.13,95.535,54.027,43.791
0.166375,0.277721,0.444444,0.666667,0.01,114.998,50.734,46.137
0.166375,0.277721,0.444444,0.5,0.17,91.544,54.305,43.635
0.166375,0.277721,0.444444,0.833333,0.13,90.337,54.452,44.093
0.166375,0.277721,0.444444,0.833333,0.09,93.891,54.074,44.949
0.166375,0.277721,0.444444,0.833333,0.05,99.924,52.774,45.375
0.166375,0.277721,0.444444,0.666667,0.21,86.494,54.93,43.515
0.166375,0.277721,0.444444,0.666667,0.05,103.717,52.793,44.385
0.166375,0.277721,0.444444,1,0.09,91.741,53.978,45.835
0.166375,0.277721,0.444444,1,0.17,85.308,54.921,44.074
0.166375,0.277721,0.444444,1,0.05,97.011,53.272,46.995
0.166375,0.277721,0.444444,1,0.13,88.302,54.511,44.556
0.166375,0.277721,0.444444,1,0.01,104.791,51.345,52.636
0.166375,0.277721,0.444444,0.833333,0.21,85.015,54.934,43.61
0.166375,0.277721,0.444444,0.833333,0.01,109.628,51.308,49.041
0.166375,0.277721,0.444444,0.833333,0.25,83.473,55.481,43.625
0.166375,0.277721,0.444444,0.833333,0.17,86.896,54.977,43.88
0.166375,0.277721,0.694444,0,0.13,103.664,49.204,41.697
0.166375,0.277721,0.694444,0,0.17,96.63,50.13,41.374
0.166375,0.277721,0.694444,0,0.21,90.908,50.618,41.509
0.166375,0.277721,0.444444,1,0.21,83.321,54.929,43.875
0.166375,0.277721,0.694444,0,0.05,127.629,47.059,40.782
0.166375,0.277721,0.444444,1,0.25,82.159,55.697,43.91
0.166375,0.277721,0.694444,0.166667,0.09,105.47,49.189,41.788
0.166375,0.277721,0.694444,0.166667,0.17,90.772,50.73,42.304
0.166375,0.277721,0.694444,0.166667,0.13,96.647,50.113,41.962
0.166375,0.277721,0.694444,0.166667,0.05,116.872,48.305,41.52
0.166375,0.277721,0.694444,0,0.25,85.952,51.189,41.647
0.166375,0.277721,0.694444,0,0.09,113.815,48.171,41.388
0.166375,0.277721,0.694444,0.333333,0.17,86.704,51.337,42.237
0.166375,0.277721,0.694444,0.333333,0.09,99.328,50.065,42.188
0.166375,0.277721,0.694444,0.166667,0.21,86.209,51.037,42.347
0.166375,0.277721,0.694444,0.333333,0.13,92.199,50.424,41.849
0.166375,0.277721,0.694444,0,0.01,149.588,46.263,38.597
0.166375,0.277721,0.694444,0.5,0.09,94.806,50.34,42.396
0.166375,0.277721,0.694444,0.5,0.17,84.203,51.313,42.332
0.166375,0.277721,0.694444,0.5,0.13,88.46,51.156,42.143
0.166375,0.277721,0.694444,0.333333,0.21,82.839,51.333,42.374
0.166375,0.277721,0.694444,0.5,0.01,118.655,49.145,43.249
0.166375,0.277721,0.694444,0.5,0.05,103.649,49.436,42.682
0.166375,0.277721,0.694444,0.333333,0.25,80.405,51.735,42.362
0.166375,0.277721,0.694444,0.166667,0.25,82.136,51.287,42.513
0.166375,0.277721,0.694444,0.333333,0.01,126.464,48.805,41.874
0.166375,0.277721,0.694444,0.166667,0.01,136.202,47.819,40.151
0.166375,0.277721,0.694444,0.333333,0.05,109.274,49.197,41.762
0.166375,0.277721,0.694444,0.666667,0.09,91.021,50.83,42.73
0.166375,0.277721,0.694444,0.666667,0.13,85.923,51.2,42.19
0.166375,0.277721,0.694444,0.666667,0.25,77.101,51.705,42.671
0.166375,0.277721,0.694444,0.666667,0.17,82.456,51.153,42.232
0.166375,0.277721,0.694444,0.5,0.21,80.914,51.621,42.326
0.166375,0.277721,0.694444,0.833333,0.13,83.561,51.372,42.486
0.166375,0.277721,0.694444,0.833333,0.17,79.976,51.468,42.304
0.166375,0.277721,0.694444,0.666667,0.21,80.01,51.441,42.563
0.166375,0.277721,0.694444,0.833333,0.09,88.22,50.919,43.34
0.166375,0.277721,0.694444,0.833333,0.05,94.399,50.009,44.128
0.166375,0.277721,0.694444,0.5,0.25,78.179,51.926,42.383
0.166375,0.277721,0.694444,0.666667,0.05,98.751,49.985,43.297
0.166375,0.277721,0.694444,1,0.13,81.23,51.188,43.077
0.166375,0.277721,0.694444,0.666667,0.01,112.583,49.422,45.457
0.166375,0.277721,0.694444,0.833333,0.21,77.85,51.665,42.653
0.166375,0.277721,0.694444,1,0.01,102.886,50.274,51.665
0.166375,0.277721,0.694444,1,0.05,91.817,50.225,45.536
0.166375,0.277721,0.694444,0.833333,0.01,107.254,50.001,48.09
0.166375,0.277721,0.694444,1,0.21,76.542,51.822,42.908
0.166375,0.277721,0.694444,1,0.25,75.438,52.016,42.748
0.166375,0.277721,0.694444,0.833333,0.25,76.101,51.783,42.684
0.166375,0.277721,0.694444,1,0.17,78.533,51.639,42.486
0.166375,0.277721,0.694444,1,0.09,85.584,51.019,44.054
0.166375,0.277721,1,0,0.13,95.385,46.523,39.893
0.166375,0.277721,1,0,0.09,105.972,45.203,39.768
0.166375,0.277721,1,0,0.01,147.1,44.6,37.656
0.166375,0.277721,1,0.166667,0.17,82.729,47.336,40.018
0.166375,0.277721,1,0.166667,0.13,88.764,47.109,39.976
0.166375,0.277721,1,0.166667,0.21,77.992,47.869,40.211
0.166375,0.277721,1,0.166667,0.09,98.229,46.148,39.766
0.166375,0.277721,1,0,0.17,88.004,46.832,40.068
0.166375,0.277721,1,0,0.25,78.044,47.495,39.949
0.166375,0.277721,1,0,0.21,81.727,47.218,40.421
0.166375,0.277721,1,0,0.05,121.111,44.365,39.263
0.166375,0.277721,1,0.166667,0.25,74.896,47.994,40.14
0.166375,0.277721,1,0.333333,0.17,79.348,47.727,40.175
0.166375,0.277721,1,0.333333,0.13,84.718,47.513,39.848
0.166375,0.277721,1,0.333333,0.05,103.705,46.494,40.053
0.166375,0.277721,1,0.333333,0.01,123.87,47.315,40.727
0.166375,0.277721,1,0.5,0.17,76.863,47.794,40.334
0.166375,0.277721,1,0.5,0.13,81.207,47.716,39.879
0.166375,0.277721,1,0.166667,0.05,111.405,45.658,39.475
0.166375,0.277721,1,0.5,0.25,71.132,48.43,40.338
0.166375,0.277721,1,0.333333,0.09,92.178,46.915,40.109
0.166375,0.277721,1,0.166667,0.01,134.193,46.061,39.015
0.166375,0.277721,1,0.5,0.01,116.13,47.506,42.406
0.166375,0.277721,1,0.333333,0.25,72.83,48.146,40.124
0.166375,0.277721,1,0.333333,0.21,75.657,47.952,40.332
0.166375,0.277721,1,0.666667,0.01,110.297,47.787,44.5
0.166375,0.277721,1,0.5,0.21,73.61,48.048,40.37
0.166375,0.277721,1,0.666667,0.25,69.425,48.65,40.211
0.166375,0.277721,1,0.666667,0.21,71.133,48.383,40.326
0.166375,0.277721,1,0.666667,0.17,74.709,47.975,40.55
0.166375,0.277721,1,0.5,0.09,87.827,46.904,40.216
0.166375,0.277721,1,0.833333,0.13,77.159,47.218,40.438
0.166375,0.277721,1,0.833333,0.09,81.392,46.914,41.218
0.166375,0.277721,1,0.833333,0.05,89.341,47.167,42.263
0.166375,0.277721,1,0.833333,0.01,104.143,47.632,47.048
0.166375,0.277721,1,0.5,0.05,97.859,46.909,40.65
0.166375,0.277721,1,0.666667,0.13,78.253,48.03,40.419
0.166375,0.277721,1,0.666667,0.09,84.006,47.024,40.893
0.166375,0.277721,1,1,0.13,74.98,47.276,39.857
0.166375,0.277721,1,0.666667,0.05,93.219,47.324,41.598
0.166375,0.277721,1,0.833333,0.21,70.932,47.764,38.742
0.166375,0.277721,1,1,0.09,79.265,47.504,41.018
0.166375,0.277721,1,1,0.21,70.156,47.418,38.929
0.166375,0.277721,1,1,0.17,72.189,47.524,39.274
0.166375,0.277721,1,0.833333,0.17,73.909,47.676,39.609
0.166375,0.277721,1,1,0.25,67.788,47.857,38.914
0.166375,0.277721,1,0.833333,0.25,69.097,47.898,38.773
0.166375,0.277721,1,1,0.05,86.696,47.29,43.358
0.166375,0.277721,1,1,0.01,99.821,48.187,50.498
0.166375,0.554607,0,0,0.01,138.929,37.28,35.227
0.166375,0.554607,0,0,0.09,122.709,54.534,44.234
0.166375,0.554607,0,0,0.21,111.215,60.688,44.955
0.166375,0.554607,0,0.166667,0.05,115.563,52.011,43.108
0.166375,0.554607,0,0.166667,0.13,108.267,59.067,45.077
0.166375,0.554607,0,0.166667,0.17,105.723,60.761,45.592
0.166375,0.554607,0,0.166667,0.21,104.063,61.602,45.454
0.166375,0.554607,0,0.333333,0.01,110.249,41.968,37.35
0.166375,0.554607,0,0.333333,0.05,106.563,52.8,43.695
0.166375,0.554607,0,0.333333,0.09,103.564,56.745,44.859
0.166375,0.554607,0,0.333333,0.13,102.055,59.776,45.266
0.166375,0.554607,0,0,0.13,118.387,57.557,44.784
0.166375,0.554607,0,0,0.05,129.314,50.219,42.427
0.166375,0.554607,0,0.5,0.01,101.713,43.243,38.921
0.166375,0.554607,0,0.166667,0.09,111.502,55.772,44.488
0.166375,0.554607,0,0.5,0.13,98.441,60.34,45.624
0.166375,0.554607,0,0.166667,0.25,102.357,62.422,45.506
0.166375,0.554607,0,0.5,0.17,97.623,61.607,45.865
0.166375,0.554607,0,0.166667,0.01,121.779,40.771,36.507
0.166375,0.554607,0,0.666667,0.01,95.545,43.446,40.346
0.166375,0.554607,0,0.5,0.21,96.713,62.391,45.698
0.166375,0.554607,0,0,0.17,114.737,59.826,44.908
0.166375,0.554607,0,0,0.25,108.868,61.753,45.288
0.166375,0.554607,0,0.333333,0.21,99.428,62.423,45.628
0.166375,0.554607,0,0.5,0.25,96.22,63.011,45.726
0.166375,0.554607,0,0.333333,0.17,100.76,61.344,45.721
0.166375,0.554607,0,0.5,0.09,98.992,57.329,45.223
0.166375,0.554607,0,0.333333,0.25,98.727,62.669,45.543
0.166375,0.554607,0,0.666667,0.17,94.811,62.102,45.799
0.166375,0.554607,0,0.666667,0.05,95.371,53.499,44.917
0.166375,0.554607,0,0.5,0.05,100.403,53.274,44.272
0.166375,0.554607,0,0.666667,0.21,94.534,62.639,45.777
0.166375,0.554607,0,0.666667,0.25,94.272,63.132,45.665
0.166375,0.554607,0,0.833333,0.01,90.858,43.792,42.16
0.166375,0.554607,0,0.666667,0.09,95.138,57.922,45.374
0.166375,0.554607,0,0.833333,0.05,92.61,54.007,45.746
0.166375,0.554607,0,0.833333,0.09,92.938,58.148,45.743
0.166375,0.554607,0,0.666667,0.13,94.956,60.466,45.84
0.166375,0.554607,0,0.833333,0.13,93.355,60.537,46.079
0.166375,0.554607,0,1,0.01,86.246,43.86,45.158
0.166375,0.554607,0,0.833333,0.17,93.661,62.101,46.192
0.166375,0.554607,0,0.833333,0.21,92.997,62.654,45.888
0.166375,0.554607,0,0.833333,0.25,92.741,63.344,45.754
0.166375,0.554607,0,1,0.21,92.051,62.552,45.884
0.166375,0.554607,0,1,0.13,91.433,60.754,46.459
0.166375,0.554607,0,1,0.05,89.723,54.135,46.445
0.166375,0.554607,0,1,0.17,91.561,62.029,46.203
0.166375,0.554607,0.0277778,0,0.01,137.956,37.262,35.142
0.166375,0.554607,0.0277778,0,0.09,121.736,54.299,44.064
0.166375,0.554607,0.0277778,0,0.13,117.139,57.174,44.413
0.166375,0.554607,0,1,0.25,92.34,63.119,46.004
0.166375,0.554607,0,1,0.09,90.544,58.327,46.322
0.166375,0.554607,0.0277778,0.333333,0.01,109.653,41.813,37.268
0.166375,0.554607,0.0277778,0.166667,0.17,104.468,60.076,45.33
0.166375,0.554607,0.0277778,0.333333,0.05,105.928,52.402,43.57
0.166375,0.554607,0.0277778,0.333333,0.09,103.711,56.49,44.667
0.166375,0.554607,0.0277778,0,0.21,109.997,60.209,44.757
0.166375,0.554607,0.0277778,0.5,0.01,101.746,43.04,38.838
0.166375,0.554607,0.0277778,0.333333,0.17,99.828,60.626,45.389
0.166375,0.554607,0.0277778,0.333333,0.21,98.868,61.692,45.419
0.166375,0.554607,0.0277778,0,0.25,107.274,61.288,45.029
0.166375,0.554607,0.0277778,0,0.05,128.59,49.822,42.237
0.166375,0.554607,0.0277778,0,0.17,113.01,59.102,44.82
0.166375,0.554607,0.0277778,0.5,0.05,99.945,53.394,43.992
0.166375,0.554607,0.0277778,0.166667,0.01,121.584,40.382,36.363
0.166375,0.554607,0.0277778,0.166667,0.09,110.24,55.509,44.42
0.166375,0.554607,0.0277778,0.5,0.09,97.867,57.099,45.013
0.166375,0.554607,0.0277778,0.5,0.13,97.476,58.957,45.337
0.166375,0.554607,0.0277778,0.5,0.17,96.877,60.496,45.258
0.166375,0.554607,0.0277778,0.166667,0.13,107.326,58.431,44.92
0.166375,0.554607,0.0277778,0.166667,0.05,114.625,51.808,42.993
0.166375,0.554607,0.0277778,0.333333,0.13,101.615,59.123,45.062
