Cm,Ch,Bm,Bh,T,sR,sG,sB
0.0380989,0.32,0.5,0.75,0.25,0.749049,-0.0350526,-0.0100124
0.0380989,0.277834,0.5,0.75,0.25,0.770994,-0.0355766,-0.0105742
0.0380989,0.258387,0.5,0.75,0.25,0.772912,-0.033809,-0.010393
0.043709,0.001,0.5,0.75,0.25,1.19549,0.0332715,-0.0151844
0.0380989,0.162234,0.5,0.75,0.25,1.00473,-0.0379159,-0.0149389
0.043709,0.00280018,0.5,0.75,0.25,1.18336,0.036709,-0.0179592
0.043709,0.00430441,0.5,0.75,0.25,1.17041,0.00376245,-0.0157713
0.043709,0.00221673,0.5,0.75,0.25,1.19391,0.0346446,-0.0163545
0.0380989,0.23998,0.5,0.75,0.25,0.78098,-0.0329873,-0.0108211
0.043709,0.00349187,0.5,0.75,0.25,1.14677,0.0153575,-0.015705
0.043709,0.0106706,0.5,0.75,0.25,1.10809,-0.0243837,-0.0149052
0.043709,0.00132752,0.5,0.75,0.25,1.21345,0.0266942,-0.0157178
0.043709,0.00172959,0.5,0.75,0.25,1.15342,0.0296582,-0.0150063
0.043709,0.0223524,0.5,0.75,0.25,1.03356,-0.018308,-0.0167261
0.043709,0.00634605,0.5,0.75,0.25,1.13879,-0.0118747,-0.0152943
0.043709,0.0194837,0.5,0.75,0.25,1.02668,-0.0201275,-0.0151001
0.043709,0.00904004,0.5,0.75,0.25,1.10217,-0.0112153,-0.0148001
0.043709,0.00760388,0.5,0.75,0.25,1.10047,-0.00958063,-0.0121366
0.043709,0.00525113,0.5,0.75,0.25,1.16329,0.0021914,-0.0165793
0.043709,0.0125124,0.5,0.75,0.25,1.06443,-0.0228037,-0.013915
0.043709,0.0370974,0.5,0.75,0.25,0.859032,-0.0160736,-0.0118612
0.043709,0.014583,0.5,0.75,0.25,1.08287,-0.0203558,-0.0164269
0.043709,0.0169004,0.5,0.75,0.25,1.02696,-0.0188551,-0.0163586
0.043709,0.0417114,0.5,0.75,0.25,0.884954,-0.0183175,-0.0122378
0.043709,0.0715445,0.5,0.75,0.25,0.753249,-0.0277618,-0.0103401
0.043709,0.0581572,0.5,0.75,0.25,0.745438,-0.023129,-0.010345
0.043709,0.0790447,0.5,0.75,0.25,0.792558,-0.0252376,-0.0117892
0.043709,0.0522165,0.5,0.75,0.25,0.814654,-0.0241319,-0.0111357
0.043709,0.0957984,0.5,0.75,0.25,0.665681,-0.0290071,-0.00934721
0.043709,0.10511,0.5,0.75,0.25,0.659101,-0.0324301,-0.00883246
0.043709,0.0871198,0.5,0.75,0.25,0.734847,-0.0346428,-0.00998893
0.043709,0.125752,0.5,0.75,0.25,0.602121,-0.0309002,-0.0081145
0.043709,0.0255268,0.5,0.75,0.25,0.987145,-0.0280703,-0.0153903
0.043709,0.137144,0.5,0.75,0.25,0.599627,-0.0290529,-0.00821812
0.043709,0.0467429,0.5,0.75,0.25,0.805633,-0.0255976,-0.00938299
0.043709,0.0328773,0.5,0.75,0.25,0.902623,-0.0157701,-0.010375
0.043709,0.149294,0.5,0.75,0.25,0.592736,-0.0318147,-0.00789677
0.043709,0.115084,0.5,0.75,0.25,0.679757,-0.0334083,-0.0093037
0.043709,0.0290279,0.5,0.75,0.25,0.993756,-0.014709,-0.0176396
0.043709,0.190618,0.5,0.75,0.25,0.530157,-0.0318464,-0.00672352
0.043709,0.064591,0.5,0.75,0.25,0.818071,-0.0285496,-0.0108541
0.043709,0.175997,0.5,0.75,0.25,0.571331,-0.0304627,-0.00769659
0.043709,0.23998,0.5,0.75,0.25,0.454125,-0.0267069,-0.00583651
0.043709,0.277834,0.5,0.75,0.25,0.424286,-0.0260766,-0.00527795
0.043709,0.162234,0.5,0.75,0.25,0.577567,-0.0307988,-0.00774667
0.043709,0.206132,0.5,0.75,0.25,0.534799,-0.0301534,-0.00695877
0.0498444,0.00172959,0.5,0.75,0.25,0.539626,0.0119855,-0.00210643
0.0498444,0.00349187,0.5,0.75,0.25,0.493162,-0.00125127,-0.00324581
0.0498444,0.00525113,0.5,0.75,0.25,0.509711,-0.00109723,-0.00464238
0.0498444,0.00430441,0.5,0.75,0.25,0.516657,-0.00726664,-0.00355237
0.0498444,0.00634605,0.5,0.75,0.25,0.47319,-0.0102835,-0.00371058
0.043709,0.258387,0.5,0.75,0.25,0.49368,-0.0292306,-0.00631438
0.0498444,0.00760388,0.5,0.75,0.25,0.457501,-0.0138373,-0.00349282
0.0498444,0.00904004,0.5,0.75,0.25,0.493556,-0.0169547,-0.00437178
0.0498444,0.0106706,0.5,0.75,0.25,0.462891,-0.0179836,-0.00414401
0.043709,0.32,0.5,0.75,0.25,0.376359,-0.0235184,-0.00467385
0.0498444,0.0125124,0.5,0.75,0.25,0.469622,-0.0224451,-0.00391775
0.043709,0.298359,0.5,0.75,0.25,0.408263,-0.0251797,-0.00508815
0.0498444,0.00132752,0.5,0.75,0.25,0.532237,0.014222,-0.000799532
0.043709,0.222573,0.5,0.75,0.25,0.53068,-0.0330327,-0.00660485
0.0498444,0.014583,0.5,0.75,0.25,0.419905,-0.00960668,-0.0053669
0.0498444,0.0194837,0.5,0.75,0.25,0.447861,-0.0133068,-0.00592694
0.0498444,0.00280018,0.5,0.75,0.25,0.52129,0.00360341,-0.00392544
0.0498444,0.001,0.5,0.75,0.25,0.485026,0.0167269,-0.00243
0.0498444,0.0290279,0.5,0.75,0.25,0.379248,-0.0118159,-0.0033849
0.0498444,0.0417114,0.5,0.75,0.25,0.409274,-0.0189901,-0.00388529
0.0498444,0.0522165,0.5,0.75,0.25,0.346467,-0.0165771,-0.00403728
0.0498444,0.0223524,0.5,0.75,0.25,0.412442,-0.0116322,-0.00586902
0.0498444,0.0581572,0.5,0.75,0.25,0.314438,-0.0173016,-0.00364626
0.0498444,0.00221673,0.5,0.75,0.25,0.508087,0.00678692,-0.00309546
0.0498444,0.0328773,0.5,0.75,0.25,0.39197,-0.0155451,-0.000639495
0.0498444,0.064591,0.5,0.75,0.25,0.32059,-0.0181066,-0.00403155
0.0498444,0.0871198,0.5,0.75,0.25,0.298496,-0.0168808,-0.00381633
0.0498444,0.0957984,0.5,0.75,0.25,0.269292,-0.0166925,-0.00332121
0.0498444,0.10511,0.5,0.75,0.25,0.307783,-0.0193687,-0.00379336
0.0498444,0.125752,0.5,0.75,0.25,0.24173,-0.0151627,-0.00299484
0.0498444,0.115084,0.5,0.75,0.25,0.278191,-0.0177058,-0.00342132
0.0498444,0.149294,0.5,0.75,0.25,0.232023,-0.0144229,-0.00285677
0.0498444,0.162234,0.5,0.75,0.25,0.2428,-0.0154587,-0.00298731
0.0498444,0.175997,0.5,0.75,0.25,0.21413,-0.0132774,-0.00266859
0.0498444,0.0255268,0.5,0.75,0.25,0.411107,-0.0139133,-0.00308528
0.0498444,0.0370974,0.5,0.75,0.25,0.386053,-0.0156356,-0.0043338
0.0498444,0.206132,0.5,0.75,0.25,0.216178,-0.0146157,-0.00253574
0.0498444,0.0467429,0.5,0.75,0.25,0.360105,-0.0172755,-0.00384473
0.0498444,0.0169004,0.5,0.75,0.25,0.458214,-0.0142612,-0.00474481
0.0498444,0.0790447,0.5,0.75,0.25,0.297027,-0.0175753,-0.00378618
0.0498444,0.277834,0.5,0.75,0.25,0.174685,-0.0104271,-0.0021976
0.0498444,0.298359,0.5,0.75,0.25,0.143335,-0.00938289,-0.00172782
0.0498444,0.137144,0.5,0.75,0.25,0.245381,-0.0147695,-0.00309197
0.0565287,0.00132752,0.5,0.75,0.25,0.167797,0.0265773,0.00285261
0.0498444,0.190618,0.5,0.75,0.25,0.207978,-0.013503,-0.00251519
0.0498444,0.222573,0.5,0.75,0.25,0.195793,-0.0135245,-0.00225806
0.0565287,0.00172959,0.5,0.75,0.25,0.165531,0.0246925,0.000793668
0.0565287,0.00221673,0.5,0.75,0.25,0.157702,0.0210543,0.00329368
0.0498444,0.0715445,0.5,0.75,0.25,0.30548,-0.0174558,-0.00397208
0.0498444,0.23998,0.5,0.75,0.25,0.185328,-0.0119468,-0.00223613
0.0498444,0.32,0.5,0.75,0.25,0.174223,-0.0111921,-0.00213116
0.0565287,0.00349187,0.5,0.75,0.25,0.152519,0.0136448,0.000173911
0.0565287,0.00634605,0.5,0.75,0.25,0.166757,0.00344901,0.000817486
0.0565287,0.00760388,0.5,0.75,0.25,0.146756,0.00140607,0.000388183
0.0565287,0.0125124,0.5,0.75,0.25,0.138507,-0.00414287,-0.000545961
0.0565287,0.014583,0.5,0.75,0.25,0.14819,-0.00412296,9.73817e-06
0.0565287,0.0106706,0.5,0.75,0.25,0.133007,-0.0012395,-0.000362612
0.0565287,0.001,0.5,0.75,0.25,0.162891,0.0300807,0.000268772
0.0565287,0.00280018,0.5,0.75,0.25,0.166172,0.0162154,0.000482565
0.0565287,0.00904004,0.5,0.75,0.25,0.13315,0.000839482,-0.00014899
0.0498444,0.258387,0.5,0.75,0.25,0.188115,-0.0122388,-0.00227003
0.0565287,0.0194837,0.5,0.75,0.25,0.125012,-0.00178341,-0.00141384
0.0565287,0.0223524,0.5,0.75,0.25,0.13557,-0.00165237,0.000970113
0.0565287,0.0169004,0.5,0.75,0.25,0.147737,-0.000837494,-0.00144171
0.0565287,0.00525113,0.5,0.75,0.25,0.153327,0.00772608,-0.000158527
0.0565287,0.0328773,0.5,0.75,0.25,0.117661,-0.00265431,-0.000346649
0.0565287,0.0522165,0.5,0.75,0.25,0.116175,-0.00560472,-0.00105007
0.0565287,0.0581572,0.5,0.75,0.25,0.101828,-0.00453294,-0.00149581
0.0565287,0.00430441,0.5,0.75,0.25,0.148581,0.0109804,0.000656415
0.0565287,0.0957984,0.5,0.75,0.25,0.0710598,-0.00310906,-0.0010371
0.0565287,0.10511,0.5,0.75,0.25,0.0808202,-0.00314825,-0.0012219
0.0565287,0.0290279,0.5,0.75,0.25,0.125029,0.00213941,0.000111834
0.0565287,0.0715445,0.5,0.75,0.25,0.0785666,-0.00332512,-0.00111573
0.0565287,0.0467429,0.5,0.75,0.25,0.090832,-0.003479,-0.00111381
0.0565287,0.0255268,0.5,0.75,0.25,0.126897,0.00212506,-0.000302033
0.0565287,0.0417114,0.5,0.75,0.25,0.105756,-0.0039435,-0.000730106
0.0565287,0.149294,0.5,0.75,0.25,0.0675466,-0.00317285,-0.000961829
0.0565287,0.0370974,0.5,0.75,0.25,0.10792,-0.00245765,-0.000925193
0.0565287,0.064591,0.5,0.75,0.25,0.0897436,-0.00368198,-0.00135696
0.0565287,0.0871198,0.5,0.75,0.25,0.0825233,-0.00345729,-0.00123129
0.0565287,0.0790447,0.5,0.75,0.25,0.0854599,-0.00374444,-0.00126128
0.0565287,0.125752,0.5,0.75,0.25,0.0785129,-0.00386103,-0.0011035
0.0565287,0.162234,0.5,0.75,0.25,0.0697476,-0.00286512,-0.0010393
0.0565287,0.175997,0.5,0.75,0.25,0.0777541,-0.00354016,-0.00111625
0.0565287,0.115084,0.5,0.75,0.25,0.0774809,-0.00392263,-0.00107358
0.0565287,0.137144,0.5,0.75,0.25,0.075822,-0.00348522,-0.00109552
0.0565287,0.190618,0.5,0.75,0.25,0.0530185,-0.0019538,-0.000820512
0.0565287,0.206132,0.5,0.75,0.25,0.05221,-0.00179139,-0.000823338
0.0565287,0.222573,0.5,0.75,0.25,0.0654488,-0.00304367,-0.000938586
0.0565287,0.277834,0.5,0.75,0.25,0.0757214,-0.00424414,-0.00100471
0.0637854,0.00132752,0.5,0.75,0.25,0.175371,0.0207941,-0.000517943
0.0565287,0.32,0.5,0.75,0.25,0.142253,-0.00868672,-0.00179859
0.0637854,0.001,0.5,0.75,0.25,0.140355,0.0241938,-4.56006e-05
0.0637854,0.00221673,0.5,0.75,0.25,0.247191,0.0571086,-0.00653983
0.0637854,0.00349187,0.5,0.75,0.25,0.203479,0.153864,-0.0141697
0.0637854,0.00280018,0.5,0.75,0.25,0.209379,0.154888,-0.0138561
0.0565287,0.258387,0.5,0.75,0.25,0.276494,0.0514236,-0.011945
0.0637854,0.00525113,0.5,0.75,0.25,0.179862,0.162758,0.0750209
0.0637854,0.00172959,0.5,0.75,0.25,0.231892,0.117392,-0.0130922
0.0565287,0.298359,0.5,0.75,0.25,0.275587,0.0628411,-0.0132784
0.0637854,0.00634605,0.5,0.75,0.25,0.18982,0.1578,0.107016
0.0565287,0.23998,0.5,0.75,0.25,0.276086,0.0750715,-0.014712
0.0637854,0.00904004,0.5,0.75,0.25,0.19526,0.153428,0.123993
0.0637854,0.0169004,0.5,0.75,0.25,0.184989,0.154105,0.124166
0.0637854,0.0370974,0.5,0.75,0.25,0.180393,0.154353,0.124218
0.0637854,0.00430441,0.5,0.75,0.25,0.184376,0.15996,0.098476
0.0637854,0.0417114,0.5,0.75,0.25,0.174843,0.153564,0.124427
0.0637854,0.064591,0.5,0.75,0.25,0.172592,0.152762,0.124559
0.0637854,0.0106706,0.5,0.75,0.25,0.192506,0.154583,0.123958
0.0637854,0.0581572,0.5,0.75,0.25,0.180244,0.152922,0.124389
0.0637854,0.00760388,0.5,0.75,0.25,0.200236,0.155399,0.123641
0.0637854,0.0715445,0.5,0.75,0.25,0.175618,0.152955,0.124472
0.0637854,0.0871198,0.5,0.75,0.25,0.182569,0.151832,0.124465
0.0637854,0.014583,0.5,0.75,0.25,0.185272,0.154783,0.124075
0.0637854,0.10511,0.5,0.75,0.25,0.177643,0.151732,0.124575
0.0637854,0.0957984,0.5,0.75,0.25,0.167108,0.151641,0.1248
0.0637854,0.0790447,0.5,0.75,0.25,0.17694,0.152922,0.124446
0.0637854,0.0223524,0.5,0.75,0.25,0.17816,0.15396,0.124315
0.0637854,0.0194837,0.5,0.75,0.25,0.180193,0.155395,0.124128
0.0637854,0.0255268,0.5,0.75,0.25,0.181228,0.157852,0.123781
0.0637854,0.0290279,0.5,0.75,0.25,0.174465,0.154463,0.124322
0.0637854,0.0125124,0.5,0.75,0.25,0.190084,0.156104,0.12382
0.0637854,0.0328773,0.5,0.75,0.25,0.185877,0.154435,0.124102
0.0637854,0.0467429,0.5,0.75,0.25,0.182989,0.153077,0.124314
0.0637854,0.115084,0.5,0.75,0.25,0.174184,0.151609,0.12466
0.0637854,0.0522165,0.5,0.75,0.25,0.18294,0.153953,0.124204
0.0637854,0.125752,0.5,0.75,0.25,0.170325,0.151513,0.12475
0.0637854,0.137144,0.5,0.75,0.25,0.168825,0.15165,0.124763
0.0637854,0.162234,0.5,0.75,0.25,0.172003,0.150942,0.124786
0.0637854,0.206132,0.5,0.75,0.25,0.167143,0.15135,0.124834
0.0637854,0.258387,0.5,0.75,0.25,0.167946,0.150731,0.124895
0.0637854,0.23998,0.5,0.75,0.25,0.162643,0.151315,0.124929
0.0637854,0.149294,0.5,0.75,0.25,0.165912,0.151607,0.124827
0.0637854,0.175997,0.5,0.75,0.25,0.165063,0.151299,0.124883
0.0637854,0.32,0.5,0.75,0.25,0.165292,0.151182,0.124892
0.0637854,0.190618,0.5,0.75,0.25,0.16837,0.151111,0.124839
0.0637854,0.277834,0.5,0.75,0.25,0.16607,0.150995,0.124899
0.071638,0.001,0.5,0.75,0.25,0.170764,0.143672,0.113616
0.071638,0.00172959,0.5,0.75,0.25,0.167827,0.143809,0.113658
0.071638,0.00280018,0.5,0.75,0.25,0.167102,0.143178,0.113751
0.0637854,0.222573,0.5,0.75,0.25,0.175773,0.150717,0.124738
0.071638,0.00525113,0.5,0.75,0.25,0.167289,0.142797,0.113795
0.071638,0.00349187,0.5,0.75,0.25,0.163223,0.143406,0.113802
0.071638,0.00634605,0.5,0.75,0.25,0.163017,0.142753,0.113886
0.071638,0.00760388,0.5,0.75,0.25,0.163458,0.142686,0.113884
0.071638,0.0255268,0.5,0.75,0.25,0.162042,0.142211,0.113972
0.071638,0.0370974,0.5,0.75,0.25,0.156401,0.141694,0.11415
0.071638,0.0328773,0.5,0.75,0.25,0.161612,0.142173,0.113984
0.071638,0.00132752,0.5,0.75,0.25,0.168287,0.143451,0.113693
0.0637854,0.298359,0.5,0.75,0.25,0.161539,0.151097,0.124979
0.071638,0.0417114,0.5,0.75,0.25,0.156164,0.142065,0.114108
0.071638,0.00221673,0.5,0.75,0.25,0.166691,0.143276,0.113747
0.071638,0.0467429,0.5,0.75,0.25,0.154807,0.141224,0.11424
0.071638,0.00904004,0.5,0.75,0.25,0.166333,0.143501,0.113727
0.071638,0.0194837,0.5,0.75,0.25,0.157877,0.142097,0.11407
0.071638,0.0125124,0.5,0.75,0.25,0.16195,0.142224,0.113971
0.071638,0.014583,0.5,0.75,0.25,0.161488,0.143023,0.113883
0.071638,0.00430441,0.5,0.75,0.25,0.168616,0.142937,0.113749
0.071638,0.0169004,0.5,0.75,0.25,0.165371,0.142048,0.113926
0.071638,0.0106706,0.5,0.75,0.25,0.166547,0.142349,0.113863
0.071638,0.0290279,0.5,0.75,0.25,0.160476,0.141463,0.114096
0.071638,0.0522165,0.5,0.75,0.25,0.162571,0.141812,0.114009
0.071638,0.0223524,0.5,0.75,0.25,0.167996,0.142235,0.113848
0.071638,0.0581572,0.5,0.75,0.25,0.158019,0.141672,0.114119
0.071638,0.0790447,0.5,0.75,0.25,0.150618,0.141217,0.114326
0.071638,0.115084,0.5,0.75,0.25,0.146207,0.14143,0.114388
0.071638,0.10511,0.5,0.75,0.25,0.149206,0.141424,0.114328
0.071638,0.125752,0.5,0.75,0.25,0.146385,0.141586,0.114365
0.071638,0.0957984,0.5,0.75,0.25,0.154521,0.141395,0.114224
0.071638,0.0715445,0.5,0.75,0.25,0.157087,0.140953,0.114228
0.071638,0.149294,0.5,0.75,0.25,0.147496,0.141163,0.114396
0.071638,0.162234,0.5,0.75,0.25,0.148345,0.1411,0.114386
0.071638,0.064591,0.5,0.75,0.25,0.155329,0.141381,0.11421
0.071638,0.190618,0.5,0.75,0.25,0.146198,0.141337,0.1144
0.071638,0.175997,0.5,0.75,0.25,0.14801,0.14137,0.114359
0.071638,0.222573,0.5,0.75,0.25,0.145468,0.141282,0.114422
0.071638,0.23998,0.5,0.75,0.25,0.14657,0.141109,0.114421
0.071638,0.206132,0.5,0.75,0.25,0.1439,0.141347,0.114445
0.071638,0.298359,0.5,0.75,0.25,0.148325,0.141173,0.114377
0.08011,0.001,0.5,0.75,0.25,0.148554,0.131429,0.109396
0.071638,0.0871198,0.5,0.75,0.25,0.153707,0.141704,0.114202
0.071638,0.137144,0.5,0.75,0.25,0.151545,0.141043,0.114328
0.071638,0.258387,0.5,0.75,0.25,0.143802,0.141388,0.114442
0.08011,0.00760388,0.5,0.75,0.25,0.143421,0.131519,0.104169
0.08011,0.0106706,0.5,0.75,0.25,0.150748,0.131465,0.104009
0.08011,0.00172959,0.5,0.75,0.25,0.148564,0.131502,0.106581
0.08011,0.00132752,0.5,0.75,0.25,0.146303,0.131667,0.107856
0.08011,0.00221673,0.5,0.75,0.25,0.145627,0.131616,0.106126
0.08011,0.0125124,0.5,0.75,0.25,0.150195,0.131362,0.104022
0.08011,0.00280018,0.5,0.75,0.25,0.147198,0.131253,0.109544
0.071638,0.277834,0.5,0.75,0.25,0.146254,0.141282,0.114406
0.08011,0.014583,0.5,0.75,0.25,0.145936,0.131459,0.104096
0.08011,0.0169004,0.5,0.75,0.25,0.143296,0.131426,0.104158
0.071638,0.32,0.5,0.75,0.25,0.144983,0.141204,0.114441
0.08011,0.0194837,0.5,0.75,0.25,0.142631,0.131636,0.10414
0.08011,0.0290279,0.5,0.75,0.25,0.145584,0.131181,0.104138
0.08011,0.0328773,0.5,0.75,0.25,0.14416,0.131227,0.104161
0.08011,0.0223524,0.5,0.75,0.25,0.146868,0.13127,0.104101
0.08011,0.00634605,0.5,0.75,0.25,0.144614,0.132019,0.106963
0.08011,0.00430441,0.5,0.75,0.25,0.14675,0.131305,0.108107
0.08011,0.00349187,0.5,0.75,0.25,0.147242,0.131434,0.106469
0.08011,0.00904004,0.5,0.75,0.25,0.142547,0.131655,0.104147
0.08011,0.0417114,0.5,0.75,0.25,0.144564,0.131157,0.104161
0.08011,0.0467429,0.5,0.75,0.25,0.140732,0.131279,0.104224
0.08011,0.0522165,0.5,0.75,0.25,0.139975,0.131473,0.104215
0.08011,0.00525113,0.5,0.75,0.25,0.144013,0.131491,0.10418
0.08011,0.0581572,0.5,0.75,0.25,0.14262,0.131179,0.104198
0.08011,0.0255268,0.5,0.75,0.25,0.146697,0.131314,0.104099
0.08011,0.0715445,0.5,0.75,0.25,0.139351,0.131363,0.104241
0.08011,0.064591,0.5,0.75,0.25,0.143431,0.131107,0.10419
0.08011,0.0370974,0.5,0.75,0.25,0.143585,0.131089,0.10419
0.08011,0.0790447,0.5,0.75,0.25,0.140699,0.131171,0.104237
0.08011,0.115084,0.5,0.75,0.25,0.139262,0.131226,0.10426
0.08011,0.125752,0.5,0.75,0.25,0.138415,0.131282,0.10427
0.08011,0.175997,0.5,0.75,0.25,0.134466,0.131455,0.104328
0.08011,0.23998,0.5,0.75,0.25,0.134674,0.131427,0.104328
0.08011,0.222573,0.5,0.75,0.25,0.135937,0.131394,0.104306
0.08011,0.0871198,0.5,0.75,0.25,0.140579,0.131205,0.104236
0.08011,0.277834,0.5,0.75,0.25,0.136923,0.131313,0.104296
0.08011,0.10511,0.5,0.75,0.25,0.140052,0.131183,0.104249
0.08011,0.298359,0.5,0.75,0.25,0.135621,0.131399,0.104312
0.08011,0.32,0.5,0.75,0.25,0.133687,0.131502,0.104338
0.0892249,0.001,0.5,0.75,0.25,0.134527,0.121933,0.0949977
0.08011,0.0957984,0.5,0.75,0.25,0.137244,0.131323,0.104288
0.08011,0.137144,0.5,0.75,0.25,0.13818,0.131258,0.104278
0.0892249,0.00349187,0.5,0.75,0.25,0.134807,0.122185,0.0948387
0.0892249,0.00430441,0.5,0.75,0.25,0.136328,0.122017,0.0948171
0.08011,0.149294,0.5,0.75,0.25,0.137907,0.131318,0.104276
0.0892249,0.00525113,0.5,0.75,0.25,0.134751,0.121995,0.0950437
0.08011,0.162234,0.5,0.75,0.25,0.136906,0.131389,0.104287
0.0892249,0.00760388,0.5,0.75,0.25,0.130747,0.12377,0.096184
0.08011,0.190618,0.5,0.75,0.25,0.138035,0.131272,0.104279
0.0892249,0.0106706,0.5,0.75,0.25,0.132427,0.122958,0.0954779
0.0892249,0.0125124,0.5,0.75,0.25,0.132853,0.122741,0.0950722
0.08011,0.206132,0.5,0.75,0.25,0.137127,0.131291,0.104295
0.08011,0.258387,0.5,0.75,0.25,0.135846,0.131392,0.104308
0.0892249,0.00132752,0.5,0.75,0.25,0.132497,0.122355,0.0960318
0.0892249,0.0169004,0.5,0.75,0.25,0.134954,0.121875,0.094801
0.0892249,0.00172959,0.5,0.75,0.25,0.132855,0.122059,0.0949336
0.0892249,0.00280018,0.5,0.75,0.25,0.132983,0.122021,0.0949038
0.0892249,0.0194837,0.5,0.75,0.25,0.134288,0.121699,0.0947579
0.0892249,0.00904004,0.5,0.75,0.25,0.13284,0.12273,0.0954284
0.0892249,0.00221673,0.5,0.75,0.25,0.133754,0.121956,0.094911
0.0892249,0.0223524,0.5,0.75,0.25,0.133855,0.121728,0.0947627
0.0892249,0.014583,0.5,0.75,0.25,0.131517,0.122939,0.095496
0.0892249,0.00634605,0.5,0.75,0.25,0.133443,0.122215,0.0955209
0.0892249,0.0255268,0.5,0.75,0.25,0.133038,0.121756,0.0947671
0.0892249,0.0290279,0.5,0.75,0.25,0.133595,0.121708,0.0947599
0.0892249,0.0328773,0.5,0.75,0.25,0.132089,0.1218,0.0947791
0.0892249,0.0417114,0.5,0.75,0.25,0.13291,0.121682,0.0947756
0.0892249,0.0522165,0.5,0.75,0.25,0.13242,0.121683,0.0947856
0.0892249,0.0581572,0.5,0.75,0.25,0.132317,0.121698,0.0947865
0.0892249,0.064591,0.5,0.75,0.25,0.12988,0.121842,0.094817
0.0892249,0.0957984,0.5,0.75,0.25,0.128873,0.121816,0.0948407
0.0892249,0.0871198,0.5,0.75,0.25,0.128435,0.121882,0.0948414
0.0892249,0.115084,0.5,0.75,0.25,0.130436,0.121717,0.0948217
0.0892249,0.137144,0.5,0.75,0.25,0.129086,0.121767,0.0948426
0.0892249,0.162234,0.5,0.75,0.25,0.128428,0.121828,0.0948484
0.0892249,0.0467429,0.5,0.75,0.25,0.13235,0.121718,0.0947833
0.0892249,0.175997,0.5,0.75,0.25,0.129186,0.121768,0.0948405
0.0892249,0.0370974,0.5,0.75,0.25,0.132754,0.121735,0.0947749
0.0892249,0.23998,0.5,0.75,0.25,0.126807,0.121945,0.0948665
0.0892249,0.0790447,0.5,0.75,0.25,0.129039,0.121884,0.0948293
0.0892249,0.10511,0.5,0.75,0.25,0.128312,0.121831,0.0948506
0.0892249,0.298359,0.5,0.75,0.25,0.128003,0.121849,0.0948543
0.0892249,0.0715445,0.5,0.75,0.25,0.129514,0.121902,0.0948175
0.0892249,0.125752,0.5,0.75,0.25,0.129348,0.121746,0.0948399
0.0892249,0.149294,0.5,0.75,0.25,0.128091,0.121843,0.0948532
0.0990062,0.00132752,0.5,0.75,0.25,0.121181,0.113025,0.0861186
0.0892249,0.190618,0.5,0.75,0.25,0.12866,0.121816,0.0948451
0.0892249,0.222573,0.5,0.75,0.25,0.127461,0.121911,0.0948575
0.0892249,0.206132,0.5,0.75,0.25,0.128159,0.121846,0.0948516
0.0990062,0.00349187,0.5,0.75,0.25,0.120796,0.113913,0.0865549
0.0990062,0.00280018,0.5,0.75,0.25,0.12045,0.113266,0.0863597
0.0892249,0.32,0.5,0.75,0.25,0.127456,0.121893,0.0948598
0.0990062,0.00430441,0.5,0.75,0.25,0.117544,0.118759,0.0862585
0.0990062,0.00525113,0.5,0.75,0.25,0.117955,0.117514,0.0861561
0.0990062,0.00634605,0.5,0.75,0.25,0.120765,0.114259,0.0862606
0.0892249,0.277834,0.5,0.75,0.25,0.126885,0.121949,0.0948644
0.0990062,0.00760388,0.5,0.75,0.25,0.119805,0.115423,0.0863176
0.0892249,0.258387,0.5,0.75,0.25,0.1279,0.121857,0.0948554
0.0990062,0.00904004,0.5,0.75,0.25,0.115549,0.118813,0.0861663
0.0990062,0.0106706,0.5,0.75,0.25,0.122394,0.112243,0.0861028
0.0990062,0.0125124,0.5,0.75,0.25,0.121563,0.11224,0.0861095
0.0990062,0.00172959,0.5,0.75,0.25,0.122652,0.112813,0.0860866
0.0990062,0.014583,0.5,0.75,0.25,0.121766,0.112186,0.0861074
0.0990062,0.001,0.5,0.75,0.25,0.121169,0.11307,0.0861175
0.0990062,0.00221673,0.5,0.75,0.25,0.122539,0.112768,0.0860898
0.0990062,0.0169004,0.5,0.75,0.25,0.121742,0.112157,0.0861099
0.0990062,0.0194837,0.5,0.75,0.25,0.121298,0.112196,0.086114
0.0990062,0.0255268,0.5,0.75,0.25,0.120491,0.112261,0.0861212
0.0990062,0.0328773,0.5,0.75,0.25,0.120445,0.112255,0.086123
0.0990062,0.0467429,0.5,0.75,0.25,0.119756,0.112316,0.0861292
0.0990062,0.0715445,0.5,0.75,0.25,0.120104,0.112283,0.0861262
0.0990062,0.0223524,0.5,0.75,0.25,0.120763,0.11225,0.086118
0.0990062,0.10511,0.5,0.75,0.25,0.119858,0.112302,0.0861288
0.0990062,0.115084,0.5,0.75,0.25,0.120039,0.112279,0.0861279
0.0990062,0.0370974,0.5,0.75,0.25,0.121873,0.112161,0.0861057
0.0990062,0.149294,0.5,0.75,0.25,0.119861,0.112295,0.0861295
0.0990062,0.0417114,0.5,0.75,0.25,0.120295,0.112271,0.0861238
0.0990062,0.162234,0.5,0.75,0.25,0.11914,0.11234,0.0861385
0.0990062,0.137144,0.5,0.75,0.25,0.119047,0.112361,0.0861378
0.0990062,0.0290279,0.5,0.75,0.25,0.12101,0.112245,0.0861129
0.0990062,0.190618,0.5,0.75,0.25,0.120171,0.112256,0.0861282
